target_id,task_id,ddv_cos,ddv_euc
1,2,0.16812488454414531,0.0342571868319812
1,3,0.23987346668058873,0.03987486738594259
1,4,0.14928334951674904,0.04394751432456934
1,5,0.2213460141853889,0.027074263615560312
1,6,0.21938628407144434,0.043793534782139876
2,1,0.16812707057329868,0.03425689964272349
2,3,0.17701728631894997,0.030704744157408093
2,4,0.052766707988989525,0.027168382119068135
2,5,0.0933222191818961,0.021351888245260686
2,6,0.03907765033180466,0.019444993812332778
3,1,0.23986665232555437,0.039874017065307465
3,2,0.17701460436554128,0.03070391533259631
3,4,0.21694345499894552,0.036992355673022725
3,5,0.16720904058177988,0.03343465907359444
3,6,0.11410196352650881,0.02782449569818113
4,1,0.14928651086665568,0.0439473631934012
4,2,0.052768601110291136,0.027168979677428373
4,3,0.21695615513678934,0.03699295466573205
4,5,0.10423355422397074,0.025754776190972772
4,6,0.07002735410908056,0.024493234740769698
5,1,0.2213385572425982,0.027073414671188623
5,2,0.09332411480107872,0.021351727147813637
5,3,0.16721984582382188,0.033435033781285206
5,4,0.10423532091430987,0.025754529680193317
5,6,0.10780906416897929,0.027749246416841622
6,1,0.21938370237082572,0.04379365668024815
6,2,0.03907668252285945,0.019445336304980576
6,3,0.114105598580578,0.027823779468656884
6,4,0.07002750735648344,0.02449227871276094
6,5,0.10780705562487136,0.027749250925999447
7,8,0.24349900483311815,0.09883319859410011
