target_id,task_id,ddv_cos,ddv_euc
1,2,0.0004940851401391555,0.00019861144274524456
1,3,0.0005759105595476433,0.00032736085861884145
1,4,0.0012375432494254879,0.0002351538103700923
1,5,0.000926297022439071,0.00034999019450376867
1,6,0.0004304582775921384,7.936314849410486e-05
1,7,0.0007770908520714492,0.00023150718022046934
1,8,0.0006943276249946617,0.00023373192454356762
1,9,0.0008347456231063699,0.0001248914437084192
1,10,0.0004808349117396693,0.0002110143713864865
1,11,0.0004587407272126365,0.00015336713068669905
1,12,0.0011509571131222973,0.0001984433668120733
1,13,0.0003897728259006916,0.00011478939971754087
1,14,0.001321656011666672,0.00020822513564011658
1,15,0.000608646362084464,0.00013080482771821167
1,16,0.00071346332711264,8.61630755004672e-05
1,17,0.000763930622730058,0.0002343997430462874
1,18,0.0007311011060004979,0.00013905402857594673
1,19,0.0005820534646088227,0.00014089465011446478
1,20,0.001935836448699102,0.00020728654967350213
1,21,0.0006377345369430465,9.83099745893723e-05
1,22,0.0014688113298276795,0.00014025130922157292
1,23,0.0008231231318412968,0.00014987326447601923
1,24,0.0005902383976740255,0.00019593903312009608
1,25,0.00044327792476328565,0.0001456755230008211
1,26,0.002034692427861029,0.0001225127715752672
1,27,0.001418526433197398,9.667587448758397e-05
1,28,0.0021820466521624837,0.00013635160423863812
1,29,0.0007956200066457919,3.8156085614304835e-05
1,30,0.0007948980351417667,3.6689671545575564e-05
1,31,0.0008081867569772472,3.631792366975972e-05
1,32,0.0008102062292127954,3.8220293303137254e-05
1,33,0.0008098193416824495,3.721377886956034e-05
1,34,0.0007816189682311458,3.8925960124225334e-05
1,35,0.0007819748079133104,4.054350473214896e-05
1,36,0.000799285085137158,3.8645451053920254e-05
1,37,0.0008238087433538599,3.827959645141821e-05
1,38,0.0008125145507120735,3.9244639673752246e-05
1,39,0.0008067891071602551,3.926751332539169e-05
1,40,0.0008136543080545788,3.5109925196841196e-05
1,41,0.0008242648829458465,3.8856750363081005e-05
1,42,0.0008019071759547414,3.97292581378883e-05
1,43,0.0008018608808991745,3.726717214636022e-05
1,44,0.0008232375400073488,3.802770083849438e-05
1,45,0.0008086545781044174,3.759623472654461e-05
1,46,0.0007815274218632151,3.760869614022333e-05
1,47,0.0007701248793068327,3.798770106200333e-05
1,48,0.000800067603230703,3.849306630743232e-05
1,49,0.0008000552215295942,3.9444201631155806e-05
1,50,0.0007894653876753255,3.883126720261032e-05
1,51,0.0008093477823424289,3.863372369139473e-05
1,52,0.0008016007003109893,3.735566945106683e-05
1,53,0.0008138981771567133,3.6554317604964304e-05
1,54,0.0008160618100370165,3.767773917107142e-05
1,55,0.0008066762809244565,3.671165665963816e-05
1,56,0.000814226357711556,3.926996454828302e-05
2,1,0.0008847071061904854,0.00040032823147484464
2,3,0.0012082342922157263,0.000602976632812724
2,4,0.0007653776294330727,0.00025442759463956133
2,5,0.0008805944766040463,0.00015183104245797274
2,6,0.00027175835624637656,0.00021325633399971178
2,7,0.0007325711812252722,0.0003644750821775178
2,8,0.0005316233296831507,0.00038924176952381817
2,9,0.0004995793089447309,0.00019060648493318677
2,10,0.0002932209011475839,0.00037655639841505106
2,11,0.00039041236367631793,0.00019063226381788034
2,12,0.0008315268083073368,0.00022358656371490593
2,13,0.0007337156786617616,0.00027398076379414604
2,14,0.00047678464740352755,0.0002700808039119984
2,15,0.0004309780921777362,0.00020491833848701457
2,16,0.0011543883503079,0.00015939344109072717
2,17,0.0007235916112962038,0.00020577735946114561
2,18,0.00040055804648564397,8.35534874920052e-05
2,19,0.0007475293368719438,0.00024285103514964934
2,20,0.0013407865231829241,0.0002917083430896694
2,21,0.0003851479016314663,0.00022147472448830197
2,22,0.0013052111922514653,0.00010142559647885463
2,23,0.0008950401264966601,0.00017230070062146385
2,24,0.0007637128307331764,0.00016474301016622395
2,25,0.0004917442456001675,7.741116506077006e-05
2,26,0.0011392171385286032,0.0001750858292268731
2,27,0.001391786872608436,0.00021478517953210652
2,28,0.0013045235431022872,0.00017085346077294616
2,29,0.0002569451868204009,6.994479354294203e-05
2,30,0.00026142695691810935,7.463084005976395e-05
2,31,0.0002666537972917382,7.80952072012564e-05
2,32,0.0002724528828716988,7.378905020793969e-05
2,33,0.00026733916557608595,7.45899101475267e-05
2,34,0.00024842153983173354,7.112539723885813e-05
2,35,0.00026027693438868127,7.285392128963952e-05
2,36,0.0002471600912730132,7.537699704018852e-05
2,37,0.00026554646635301715,7.487957860152772e-05
2,38,0.00024706203033930674,7.357384168271697e-05
2,39,0.0002598911609705823,7.724503521755466e-05
2,40,0.00024416951691930144,7.085556318220387e-05
2,41,0.0002515787492324284,7.270242611068234e-05
2,42,0.0002598292711677441,7.494970080945684e-05
2,43,0.00025476127011980765,7.418903808020794e-05
2,44,0.0002533355888545419,7.195314756713866e-05
2,45,0.00026408699961821824,7.270644204826482e-05
2,46,0.00025087645594390473,7.338181688243406e-05
2,47,0.0002597109386656138,6.785910993478694e-05
2,48,0.00025838384678011916,7.407099911160842e-05
2,49,0.00026580811749810085,7.531611059552468e-05
2,50,0.0002561245734209461,7.798947095760678e-05
2,51,0.00026199404739146726,7.194243000085976e-05
2,52,0.0002524431268108307,7.687936429745523e-05
2,53,0.00025317209192854406,7.360251842303267e-05
2,54,0.0002550562408737411,7.166613236886388e-05
2,55,0.00025574693363883405,6.995957350408588e-05
2,56,0.0002475478103817208,7.157742323238292e-05
3,1,0.0016443823686803638,0.0003510790375358397
3,2,0.0005128150582225377,0.00046283428008830896
3,4,0.0004752522894032607,0.0002711294689383692
3,5,0.0023252832721788463,0.00043612667189851795
3,6,0.0013196556267091042,0.0002807112761180619
3,7,0.0005976684621212813,0.000323707734140255
3,8,0.0003597435058406706,0.0004529967576981653
3,9,0.0007443440850778416,0.00015594664614426712
3,10,0.0005671539573410822,0.0003394624328034723
3,11,0.0005416389594423698,0.0003372118857023487
3,12,0.0008397712903156496,0.0003000479211334728
3,13,0.0009288065524735156,0.00016271522469712973
3,14,0.0012607554888923733,0.0003499349689713993
3,15,0.00025437869727495954,0.00027383320518703513
3,16,0.0008573811131341591,0.0003058746340282026
3,17,0.0002174047774141652,0.0002735310175289163
3,18,0.001181839680342689,0.00013134682100535144
3,19,0.001606509898420927,0.0003458729138614558
3,20,0.002242305094447117,0.00027864828429624566
3,21,0.000445291280634863,0.0001386550936822717
3,22,0.0011591629789334812,0.00028860475261305307
3,23,0.001047183234879956,0.00021150470524367027
3,24,0.0006149762612589482,0.0002701376630693808
3,25,0.0006614166042675507,0.0002314569205821293
3,26,0.0015397565466590546,0.00022693390834283012
3,27,0.0016733151704956262,0.0002372064630268289
3,28,0.00268626860219634,0.0002498081722202006
3,29,0.000673131942572347,0.00011315672217271366
3,30,0.000646609403607612,0.00011645163849161033
3,31,0.0006670735004872252,0.0001230920534639468
3,32,0.0006798532942627888,0.00011669031737904234
3,33,0.0006540074756146153,0.00012159517069398884
3,34,0.0006595145205654518,0.00011720089095246244
3,35,0.0006534010665901757,0.00011621527033256474
3,36,0.0006486571092054749,0.00011593999064274385
3,37,0.000662056520274068,0.00011700066941466858
3,38,0.0006788266590309622,0.00011999120060157686
3,39,0.0006665946533751521,0.00011294378729498344
3,40,0.0006697320343649338,0.00012030934375206748
3,41,0.0006474193308657616,0.00011957592325007038
3,42,0.0006642551093881677,0.00012125448974853459
3,43,0.000658305243300239,0.0001147493577068337
3,44,0.0006618039153123423,0.00011695354895380206
3,45,0.0006615353421598469,0.00011175392931750405
3,46,0.0006420846867816188,0.00011643283408602212
3,47,0.000638309780584656,0.00011352511736884008
3,48,0.0006516470050051959,0.0001190902184947662
3,49,0.0006530091948205863,0.00012504880210206792
3,50,0.0006372533294711769,0.00011569738330474699
3,51,0.000641493640445856,0.00011684189940963652
3,52,0.000639181970660041,0.00012338928621680179
3,53,0.0006530723323695531,0.00011803251171849105
3,54,0.0006519344833842977,0.00011686092623230948
3,55,0.0006636726957586214,0.00011693297699821859
3,56,0.0006562217985895957,0.00011703389633666017
4,1,0.001443328505327246,0.000279664529444168
4,2,0.0007588049238823613,0.0004623243707773117
4,3,0.0006982966556440262,0.00033257986480517143
4,5,0.001191184143530588,0.0005930710228471137
4,6,0.0017273586222059656,0.00015069437709513966
4,7,0.0007410831680324526,0.00029997802092252
4,8,0.0004371319985223554,0.00038588045937870685
4,9,0.0007445710760741742,0.00010605135528862775
4,10,0.0006592632632343998,0.00021481969674741475
4,11,0.0008945876908812433,0.00029037868813541756
4,12,0.0003325028310714462,0.0004621072188655262
4,13,0.0003735924099872445,0.00015527356045552665
4,14,0.0009690703153560909,0.0003326080212148197
4,15,0.0003486623161615965,0.00019484337273156793
4,16,0.0015571804260859912,0.0001817461607468429
4,17,0.0006088776451123046,0.00015491182751992127
4,18,0.0003378033473385722,0.0002711415828815511
4,19,0.0017511717637828106,0.00042456866268070215
4,20,0.002304272699758414,0.00017996279150689354
4,21,0.000255126991581478,8.70740775701373e-05
4,22,0.0020922664307896355,0.00025207149059425227
4,23,0.0006510945292768078,0.00024977002429893425
4,24,0.0013255347593149613,0.00011822745820733171
4,25,0.000313431592765423,0.00020592642280248263
4,26,0.0009004099259842802,0.00012993659122884083
4,27,0.0036139751879492588,0.00013081865801756187
4,28,0.00249837055001767,0.00013402841775900232
4,29,0.0009312160126975222,0.00012699550935069137
4,30,0.0008731159169930169,0.00012413832038327133
4,31,0.0009329295573814456,0.00013332722396564023
4,32,0.0009244219988806535,0.00012364327427427657
4,33,0.0009225239476610136,0.00012366011600017934
4,34,0.00093354798745926,0.00012405796096059962
4,35,0.0009112860478116547,0.00012753573402635165
4,36,0.000941567777448471,0.000131187411685052
4,37,0.000917839782153429,0.00012502376061485077
4,38,0.0009489066812786717,0.00013576185152286424
4,39,0.0009363500239153444,0.0001294430449981787
4,40,0.0009235360737125387,0.00012431359294962085
4,41,0.0009333587432298618,0.0001284133223059536
4,42,0.0009428513910502145,0.00012477293667367828
4,43,0.0009300367376838814,0.00012636379994557245
4,44,0.0009392608063185648,0.00012520470785815085
4,45,0.0009410720016879148,0.00012273955855246488
4,46,0.0009200240503839385,0.00012915535559032687
4,47,0.0009267371386039169,0.00012588671480884273
4,48,0.0009156742839152576,0.00013026920799596997
4,49,0.0009190183292981935,0.00012784335664028923
4,50,0.0009278690368440534,0.00012580727911293277
4,51,0.0009408691017104287,0.00012605170201829274
4,52,0.0008900619712515212,0.00012719159116159062
4,53,0.0009455365006849625,0.00012984533933546594
4,54,0.0009285621992585202,0.0001313809638466834
4,55,0.0009041987468650925,0.0001279021946027914
4,56,0.0009173017570839326,0.00012784484906591675
5,1,0.0011586551778887122,0.0002355397307470808
5,2,0.00046173142551531043,0.00016264380741082274
5,3,0.0010804205713184079,0.00028801828501578974
5,4,0.0005120909291652653,0.00021941954393023266
5,6,0.0025957675768771837,0.00020242233527711928
5,7,0.00025993564550053083,0.00030776061582638015
5,8,0.0004050520272221858,0.00012043674145711947
5,9,0.002302264794969977,8.916812536596819e-05
5,10,0.0006291070979197455,0.0002316511796880416
5,11,0.00038119359972688116,0.00018240895687504644
5,12,0.0008147364601329699,0.00035098812922973455
5,13,0.0004770504682657384,8.069842897973079e-05
5,14,0.0004896342423404976,0.0001734475712699135
5,15,0.0006056411961877783,0.00012446622356321324
5,16,0.0008655900357357194,0.00017613215950729177
5,17,0.0008971305960433495,0.00022733492035043046
5,18,0.000763917971433492,8.544942804433742e-05
5,19,0.0011324126133162027,0.0001010097260945031
5,20,0.0027103704192925626,0.0002322513833035167
5,21,0.0002500182009947949,0.00023937038361443452
5,22,0.0010151556449492505,9.794058255818694e-05
5,23,0.0004481128657781719,0.00014401970244426465
5,24,0.0005016746504988845,0.00015176729603427752
5,25,0.0005219991935297985,6.904951748376575e-05
5,26,0.0003095964117763028,0.00014104063686593005
5,27,0.0028513848666430475,0.00019357783014228858
5,28,0.001565775954624482,0.00012034426451656977
5,29,0.001101474974410821,2.5335046915486714e-05
5,30,0.0011367212953602435,2.5072292661798556e-05
5,31,0.0010986610345362635,2.1905173595349048e-05
5,32,0.0010780697058588862,2.4604204223455106e-05
5,33,0.0011221220345307703,2.4584673528504908e-05
5,34,0.0010773216329847957,2.456241911008572e-05
5,35,0.0010781036073880257,2.3367368419680012e-05
5,36,0.001112554433686852,2.5224812003066255e-05
5,37,0.001119733800394318,2.333210510385708e-05
5,38,0.0011160295638231732,2.2951421361883106e-05
5,39,0.0011140482334520696,2.2312619398445754e-05
5,40,0.0010815332749141149,2.625442470516326e-05
5,41,0.0011091051762849302,2.4096511211602056e-05
5,42,0.001098463126484872,2.42533562799796e-05
5,43,0.0010948084499947663,2.288935581062912e-05
5,44,0.0011177785952457553,2.4830212975279764e-05
5,45,0.0011110596806643835,2.542232575464265e-05
5,46,0.0010821233357386495,2.4316332533191876e-05
5,47,0.0011195309978856427,2.5074882126219222e-05
5,48,0.0011064748525509982,2.0888333526092318e-05
5,49,0.0011033227442704963,2.3359032964798132e-05
5,50,0.0010542350817379642,2.3551735528482e-05
5,51,0.001106351350740442,2.5070722594056072e-05
5,52,0.0011180711567665425,2.509799711813976e-05
5,53,0.0010261127862751795,2.249494061379309e-05
5,54,0.0010632278827346076,2.167827765742203e-05
5,55,0.0011034239530645085,2.7033951560562208e-05
5,56,0.0011179679309863966,2.450721488045371e-05
6,1,0.0005978685109709891,0.000328675230286235
6,2,0.00024663739572960974,0.00024561413193491255
6,3,0.0010435819920792122,0.00033277365435202544
6,4,0.0005505371238844203,0.0001556489522042126
6,5,0.0024567752239466056,0.0003249722611187167
6,7,0.0006325114422057743,0.00034953092281519993
6,8,0.00069727889102289,0.000259384864608303
6,9,0.0017292828692425655,0.00014671014699774165
6,10,0.0004841202311792747,0.0002882096838237036
6,11,0.0009985011012965117,0.00022416236594136052
6,12,0.000361962463882759,0.0003363202845702018
6,13,0.0006960931602643106,0.00010084635510254625
6,14,0.0003517126737625498,0.00021159395878167508
6,15,0.00021482756626323152,0.0001638236249801306
6,16,0.0017324132061459219,0.00014700933097111513
6,17,0.0009547612935847383,0.00018303714971246166
6,18,0.000253934046292259,0.00023879455683850637
6,19,0.0008124339935324798,0.00032900245414491103
6,20,0.0017441470346588606,0.00020396263475896959
6,21,0.0005112972289732509,0.00017229295186105276
6,22,0.0007264656383586532,0.0001880861702464598
6,23,0.0006378316053141653,0.00022056355151589546
6,24,0.0008726287543761035,0.0001802331680532676
6,25,0.0004763982172555359,9.089751286406322e-05
6,26,0.0011942845743142527,0.00017589529203243526
6,27,0.0019880583658999917,0.00019939004080282707
6,28,0.0011798561810610897,0.00014746161275647207
6,29,0.00041207610818938534,2.5779755867705312e-05
6,30,0.00042502912305220075,2.7413166381884402e-05
6,31,0.0004167042562651657,2.521366479690812e-05
6,32,0.0004124163293346417,2.3476304011782467e-05
6,33,0.0004213302939285457,2.7127734183785e-05
6,34,0.0004200037244324051,2.696546267266786e-05
6,35,0.0004226168251462159,2.3942272136534548e-05
6,36,0.00041686310750943534,2.5444470941993202e-05
6,37,0.0004173041117059295,2.646255461946634e-05
6,38,0.0004150515791064846,2.603513850862882e-05
6,39,0.00040593345863526586,2.4211989525735333e-05
6,40,0.0004039516941403143,2.392763188996394e-05
6,41,0.00040657869969906724,2.6036709018462112e-05
6,42,0.0004285658661538072,2.4813645647658866e-05
6,43,0.0004162047428255544,2.4613064208311997e-05
6,44,0.00041721045063825013,2.5613749690012177e-05
6,45,0.00042260415875416957,2.6891805575579575e-05
6,46,0.00041999473172360524,2.620520013729699e-05
6,47,0.000421899049713792,2.6949194612435612e-05
6,48,0.0004058821880094099,2.5999164502410466e-05
6,49,0.000416078666824915,2.5880743050099575e-05
6,50,0.0004117686779321339,2.4919306912063455e-05
