target_id,task_id,ddv_cos,ddv_euc
7,6,0.23571026801986583,0.08564369469954236
7,7,0.008724805766515908,0.00517877449144577
7,8,0.19517348779035193,0.10844749956248778
7,9,0.1555778695165907,0.15704403679582735
7,10,0.34048095696814384,0.19527491414938258
7,11,0.18413686209407487,0.12299688089565664
7,12,0.303449621156325,0.1791050564646055
7,13,0.32280220739053667,0.13922463909703187
7,14,0.21795658577734411,0.15258774376226292
7,15,0.2780699813507309,0.12691404130047912
7,16,0.1893786883009273,0.09844806317546684
7,17,0.4337415150769449,0.1692195609750946
7,18,0.1968122334050676,0.18978671265691105
7,19,0.3200636747918656,0.18076820225322687
7,20,0.12093011901847772,0.1236131262838529
8,1,0.30917951569691715,0.14761830350322314
8,2,0.1975523308257484,0.12417944060920605
8,3,0.22141715090953262,0.08535072891894546
8,4,0.25103143922980664,0.08614183239147066
8,5,0.1988148540933541,0.14631767734643242
8,6,0.22062022916424795,0.14501944941165124
8,7,0.2654349619295503,0.11575890539685063
8,8,0.00021631489956663863,0.0037212492039803147
8,9,0.24854016754808805,0.13089858921077369
8,10,0.32865006322568857,0.13129612114732636
8,11,0.1299605743113882,0.11083454586288988
8,12,0.380181322662688,0.14400892912344976
8,13,0.2313981660414378,0.09917404512288297
8,14,0.22430802820349682,0.1583961567877301
8,15,0.2823800300257655,0.1661647848558464
8,16,0.18629327322825584,0.1250896901201608
8,17,0.2716141320693727,0.10803911672934607
8,18,0.26957646547432423,0.1867029303550185
8,19,0.2807064681480468,0.10139906225586937
8,20,0.14753970391911964,0.08373016174075365
9,1,0.18029349154276708,0.1339156233800719
9,2,0.18498965773283715,0.18630495017400095
9,3,0.25522120821712746,0.1812034940892554
9,4,0.2560563232927894,0.2171172291618142
9,5,0.23186150790125803,0.09434436256768264
9,6,0.13273946523623203,0.1576663639903053
9,7,0.1967970838289015,0.15368080641672932
9,8,0.1602957225914886,0.12146226887181522
9,9,0.5037078290298835,0.02252363725573614
9,10,0.323343741279958,0.17976355668591626
9,11,0.1881185186485671,0.12984235375057396
9,12,0.22287535853825524,0.15489156263371806
9,13,0.16531907775911514,0.11927641828748248
9,14,0.16139298516480283,0.09148431854436156
9,15,0.17618258586817215,0.14446186313870246
9,16,0.1563091994622654,0.14906973586552075
9,17,0.16632423620413717,0.1545149581080082
9,18,0.15346741668382424,0.10327326927159286
9,19,0.26061463823982023,0.18923785054092168
9,20,0.2503619041682583,0.13236746126604615
10,1,0.1983022976540494,0.1984099684295606
10,2,0.15657018053869498,0.15916464874772784
10,3,0.20684540785577776,0.13240084927908413
10,4,0.21614540532355542,0.10388163473468415
10,5,0.13470640377627718,0.1256068003693016
10,6,0.18900931908149998,0.08367078380695636
10,7,0.2195340338285081,0.15205656728359607
10,8,0.14654492606681568,0.08558194279514786
10,9,0.29807461535553126,0.18471235800690888
10,10,0.25720172440156297,0.0961926450553039
10,11,0.1487655830066552,0.08799313525693697
10,12,0.23729188577808946,0.14290342852572757
10,13,0.1992743600782486,0.14787328366218133
10,14,0.16226469261832988,0.11825795875788303
10,15,0.18065645719519696,0.16447664913280347
10,16,0.20269458740236668,0.1289466067127637
10,17,0.20082935418695358,0.1512763209724881
10,18,0.11464002682415675,0.14893564947702986
10,19,0.236182753283933,0.1462550235831127
10,20,0.18177652338242978,0.11131490186313175
11,1,0.2512758194444996,0.16358464507392467
11,2,0.17289420743039152,0.13664127811512938
11,3,0.23215592828426557,0.15695405999587364
11,4,0.12006509626754736,0.16450076785849477
11,5,0.1373430532503016,0.11253816816732909
11,6,0.1096605277585656,0.17624477779796333
11,7,0.20807687762537286,0.17548169884422948
11,8,0.09885146197096284,0.1609001157352693
11,9,0.14137337945722706,0.10780754878635901
11,10,0.11675106681499625,0.11053377564461486
11,11,0.010352935606097735,0.05574607780838248
11,12,0.21579303156539875,0.1438411095401747
11,13,0.33146263790278097,0.15108973848143958
11,14,0.14474608052481186,0.11024098425319506
11,15,0.1558385007343691,0.13236191414552567
11,16,0.21150255562056863,0.11867692012279218
11,17,0.3149973728131278,0.14396018073305972
11,18,0.12263439749530636,0.16571712843925668
11,19,0.24636875125693947,0.09833162158090492
11,20,0.11004530451568761,0.11552283306748201
