target_id,task_id,ddv_cos,ddv_euc
1,2,0.3185067467379079,0.004288222018386634
1,3,0.29348044263751394,0.007484751709451953
1,4,0.2652555275183731,0.0046979901393783274
1,5,0.4257806833272303,0.004439931849807066
1,6,0.285616362871953,0.0031462403086899293
1,7,0.2233958298231139,0.006123534489112292
1,8,0.3403546729670537,0.005031318331054968
1,9,0.2504587012852554,0.004504924538563326
1,10,0.2982258157807637,0.007503069559871678
1,11,0.2050969561732765,0.0037404673011863787
1,12,0.2293365421860708,0.005057456957001105
1,13,0.3269769458362123,0.006015160373558204
1,14,0.2933224984361229,0.006019848110623505
1,15,0.2649406558970554,0.0066628237370424115
1,16,0.3871152010668867,0.0068193725091714175
1,17,0.3342815380916164,0.007013598904131557
1,18,0.1760169290885849,0.005734670159034727
1,19,0.3130824737214204,0.005529233209407236
1,20,0.26260036869034864,0.004606647525673746
1,21,0.21914511629493882,0.0042267163756235515
1,22,0.3370745341534914,0.007912640087914258
1,23,0.21127989967885108,0.004751400512342241
1,24,0.3176975973557773,0.004718306172057041
1,25,0.26059006488312475,0.004655838813841684
1,26,0.19079111627823764,0.006189156107885618
1,27,0.2344957912644634,0.006171568919520309
1,28,0.23834024954045818,0.005643308296686467
2,1,0.31850638646204776,0.004288186823506734
2,3,0.2860879536961721,0.014762011492797766
2,4,0.21394263535641234,0.007446771197947344
2,5,0.21170591641511038,0.004264002445223736
2,6,0.2230567988884833,0.008220566847441324
2,7,0.2505590024098828,0.007036397995051957
2,8,0.18846112750837796,0.006112967105609046
2,9,0.2186166971989396,0.006307858928430221
2,10,0.34310265949993235,0.004769191517073446
2,11,0.2501479317847497,0.005725556514928232
2,12,0.3009035347473644,0.003315081321427882
2,13,0.25121830610412665,0.00396650769709006
2,14,0.23604316543684323,0.006350985986541047
2,15,0.17974208777220568,0.005602425941108935
2,16,0.28213644762882717,0.008309249283988462
2,17,0.11697707784129308,0.009692067238450286
2,18,0.252478185246122,0.009047554534604041
2,19,0.34793504545444487,0.009732357778725165
2,20,0.20768162994267592,0.005577474875562816
2,21,0.23115280688248385,0.005458518196802653
2,22,0.17371267822893055,0.012998507231877676
2,23,0.20694473633023802,0.006111537349213436
2,24,0.18712908271498474,0.006502126917535822
2,25,0.28652025496297173,0.009946026333122804
2,26,0.14904960531375944,0.007877335506812022
2,27,0.25396642008172754,0.010992483922258156
2,28,0.2455029594752326,0.011716130072994324
3,1,0.29348055981516097,0.007484766121465203
3,2,0.2860876666149902,0.014761984991402466
3,4,0.16597464979194754,0.007039170601226941
3,5,0.2267069485269061,0.004737334612615385
3,6,0.19553963922625894,0.004733484858767123
3,7,0.37131512377681675,0.006350261249366995
3,8,0.26464330188174745,0.0042680150591943855
3,9,0.22531585345449223,0.006021567008254403
3,10,0.3500868379507931,0.00814419767151675
3,11,0.38752256351485415,0.005725017462457682
3,12,0.427137222406586,0.0059048126316593175
3,13,0.24449229760400093,0.007745911981126508
3,14,0.3386981875326628,0.011390003167317753
3,15,0.26930368514567604,0.0098990805697724
3,16,0.329398474360426,0.009082611801274454
3,17,0.3500764501196668,0.008535260920994103
3,18,0.23412190907783603,0.01166900359158518
3,19,0.27073478441533916,0.008837848743290966
3,20,0.20229773486714941,0.005900964388167784
3,21,0.1297223591416793,0.0048705074096104806
3,22,0.23498711833602648,0.007460519779480035
3,23,0.2944651263986805,0.008185170902037853
3,24,0.27228997379457087,0.007339956667143599
3,25,0.33197504055136473,0.009376926157679044
3,26,0.17029208512031024,0.009197553321325103
3,27,0.22114710523306513,0.005109837577888188
3,28,0.30057613266620975,0.008298314249854055
4,1,0.2652550662690243,0.004697976275668481
4,2,0.213942794695406,0.007446781640455313
4,3,0.16597469653420638,0.007039177910604266
4,5,0.17355999679834733,0.0035829473824433578
4,6,0.2561360556892329,0.004092815733847788
4,7,0.1848146941198111,0.006346385769284146
4,8,0.21781648698934697,0.0033543039463932445
4,9,0.2635913159890231,0.00590773104288933
4,10,0.2955311253418168,0.005525002236688947
4,11,0.23010071447123648,0.004360222381839529
4,12,0.237388702631946,0.004335342486654237
4,13,0.2031525241569483,0.005580739689804548
4,14,0.2594672059597104,0.00739989990361789
4,15,0.18041588803966369,0.00601067595270488
4,16,0.30143132605466805,0.00873573079871015
4,17,0.2958324493270087,0.008738840438491269
4,18,0.23780545197567715,0.011138283455876863
4,19,0.3073738054593893,0.00717252350829356
4,20,0.19039524956260678,0.005596865863304323
4,21,0.15691014388657476,0.004239135500189728
4,22,0.18640111651141078,0.0067603979655929125
4,23,0.16431079634886825,0.005140820722816408
4,24,0.15854931193911048,0.004250742361259441
4,25,0.27616541435259756,0.0050917078299725915
4,26,0.16610832029448064,0.003934899057940089
4,27,0.16836090603560372,0.004199159389576046
4,28,0.31672679584853725,0.008760205094120233
5,1,0.42578024509781054,0.0044399259106869815
5,2,0.21170567836580012,0.004264002213104856
5,3,0.22670713591637948,0.004737345000799809
5,4,0.17355998729618782,0.003582964690175383
5,6,0.26570923082401776,0.00438847286745514
5,7,0.240426556104678,0.00689721638936347
5,8,0.37691067982395565,0.0044002111596669335
5,9,0.1668368043398385,0.0033884556906200736
5,10,0.3199666105368105,0.005248634037075428
5,11,0.19476030858636606,0.004096354453504758
5,12,0.3492119214944752,0.005578894673916812
5,13,0.2898363135055618,0.0056663564136739675
5,14,0.30530760939293566,0.004883446011298198
5,15,0.25871891102584255,0.005004864377160967
5,16,0.293104559161406,0.006297783798044465
5,17,0.2845271682068965,0.0060263612934865485
5,18,0.21706198060992932,0.00530800792814945
5,19,0.21477566161046013,0.003999792432967997
5,20,0.23264777869130115,0.0049847842812565935
5,21,0.2544911018209144,0.0038695201033084325
5,22,0.4174903863146282,0.006643289081917025
5,23,0.196988886157915,0.003813389340204698
5,24,0.229467909464536,0.00470239086953228
5,25,0.31576081664602773,0.00586265259733898
5,26,0.23105731603396795,0.004661926191119936
5,27,0.2824710852289538,0.006211031962895075
5,28,0.2528268099477876,0.00598685582599634
6,1,0.2856169077780444,0.0031462382096608676
6,2,0.2230570422434468,0.00822061153722653
6,3,0.19553982587336582,0.004733475267058251
6,4,0.25613594728972067,0.004092811173307731
6,5,0.2657094873598883,0.004388450872403027
6,7,0.28533596062558764,0.004967575484119635
6,8,0.25838612080606493,0.004769129938080763
6,9,0.16110554288310552,0.003129942441705058
6,10,0.32022120385324615,0.0025957135913174945
6,11,0.17547342575271474,0.0033937483248906997
6,12,0.32977686829575203,0.003215349522970312
6,13,0.27174747112901787,0.0029334649476138175
6,14,0.2387742520952223,0.005908665465541474
6,15,0.3455113614507408,0.004903374010709172
6,16,0.3223215916567991,0.006571137921363657
6,17,0.20306563760122798,0.005661111300774402
6,18,0.2930518133418436,0.006074664862695145
6,19,0.35081717896163345,0.006228555767670896
6,20,0.2522578146021176,0.0033267611927769725
6,21,0.2639949046912692,0.0036808689736607114
6,22,0.16077008589605912,0.004494116516875479
6,23,0.24499712820929698,0.0032383417913013357
6,24,0.1917406565302251,0.004332489697759678
6,25,0.274127921755029,0.0039275647294630955
