target_id,task_id,ddv_cos,ddv_euc
1,2,0.0004940857817771205,0.0001986116749586042
1,3,0.000575910308768024,0.0003273611487222272
1,4,0.0012375435901548215,0.00023515376317106984
1,5,0.0009262960285431054,0.0003499903794178527
1,6,0.0004304584445095072,7.936322687873698e-05
1,7,0.0007770909674343907,0.00023150757905465724
1,8,0.000694327529895622,0.00023373149628980183
1,9,0.0008347429949339125,0.0001248912676430347
1,10,0.0004808350670552075,0.0002110147202178947
1,11,0.00045874147492686035,0.00015336722093173272
1,12,0.0011509566773326707,0.0001984436096318376
1,13,0.00038977185589994523,0.00011478944325260532
1,14,0.0013216549446727344,0.0002082249071043707
1,15,0.0006086426617368801,0.00013080492990358294
1,16,0.0007134620408665304,8.616292118646118e-05
1,17,0.0007639292589265434,0.0002343995085497541
1,18,0.0007311021417820696,0.0001390543761546903
1,19,0.0005820526907387436,0.0001408947506906788
1,20,0.001935838061550621,0.00020728707504746868
1,21,0.0006377332974706329,9.831022249895405e-05
1,22,0.0014688123601321879,0.00014025134175910114
1,23,0.000823124429803479,0.00014987324905624266
1,24,0.0005902384935050353,0.00019593909448256674
1,25,0.0004432780398925251,0.00014567531109144216
1,26,0.002034692533120608,0.0001225123691868113
1,27,0.0014185268720391386,9.667581325067953e-05
2,1,0.0008847052310138048,0.0004003276999067218
2,3,0.0012082330045904977,0.0006029766525430524
2,4,0.0007653771216102889,0.0002544275300544463
2,5,0.0008805936513909263,0.00015183040011945703
2,6,0.0002717585819911328,0.00021325589406839818
2,7,0.0007325718792954294,0.0003644752768490189
2,8,0.0005316235761532173,0.0003892410094002985
2,9,0.0004995790022280788,0.0001906062578177492
2,10,0.0002932206314970598,0.00037655652460755196
2,11,0.00039041248697069264,0.0001906325272439391
2,12,0.0008315270132621677,0.00022358634307051428
2,13,0.0007337164912144534,0.0002739809615724953
2,14,0.0004767836071635223,0.0002700805627329217
2,15,0.0004309783380277432,0.00020491822996093756
2,16,0.001154387865059614,0.00015939313881119244
2,17,0.000723593434754588,0.00020577718089587194
2,18,0.00040055778497427585,8.355345961053029e-05
2,19,0.0007475261896032759,0.00024285136124080342
2,20,0.0013407870785003828,0.0002917075190735918
2,21,0.0003851480901843063,0.0002214749056385079
2,22,0.0013052097131291962,0.00010142596129614212
2,23,0.0008950394463500544,0.00017230048123073605
2,24,0.0007637121322203733,0.0001647434243126078
2,25,0.0004917457522147783,7.741103463820842e-05
2,26,0.001139216065095483,0.0001750857165262465
2,27,0.0013917885436891542,0.00021478494995486042
3,1,0.0016443822525173957,0.0003510790209377834
3,2,0.0005128160009421068,0.0004628339018404315
3,4,0.0004752522161933781,0.000271129527608327
3,5,0.0023252860129373554,0.00043612609172227756
3,6,0.0013196532302336417,0.0002807107243111284
3,7,0.0005976667388049028,0.0003237086160499114
3,8,0.00035974353144940796,0.00045299711410995425
3,9,0.0007443455429978485,0.00015594667214324787
3,10,0.0005671551057034874,0.00033946200336054666
3,11,0.0005416387284978841,0.00033721186408230963
3,12,0.0008397717953418926,0.0003000481027951585
3,13,0.0009288069545467792,0.000162715317444162
3,14,0.0012607571940205231,0.0003499356408055432
3,15,0.0002543784278106198,0.0002738333930376591
3,16,0.0008573810616749888,0.00030587475222187965
3,17,0.0002174045513066991,0.0002735315442293773
3,18,0.0011818417988102015,0.0001313469881728535
3,19,0.0016065071685179566,0.00034587325044854733
3,20,0.002242307361208118,0.00027864778452746375
3,21,0.0004452917280763913,0.0001386547540249694
3,22,0.0011591625693485597,0.00028860420850385093
3,23,0.0010471835647901662,0.00021150448121087795
3,24,0.0006149753438848826,0.00027013763391625645
3,25,0.0006614165045256692,0.00023145741985919344
